DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2021-09-30                02:25:16.907              272.05922347              6529.421363               273.05922347              1632961516.908            0                         963                       1.3999095154E+02          4.4999595642E+01          3.5375000000E+01          4.5246696472E+01          4.4999137878E+01          2.0000000000E+00          0.0000000000E+00          2.9435972656E+04          1.3000000000E+01          3.3258070852E-01          3.1292336590E-01          3.1020588854E-01          3.0744422873E-01          3.4713415545E-01          3.2650981664E-01          3.2371012452E-01          3.2084536168E-01          4.5284693739E+02          1.9549158396E+00          2.0166202793E+00          2.4114900334E+00          3.6080040068E+01          0.0000000000E+00          7.0382379263E-01          6.7434415725E+01          2.6324044758E+00          1.3746213663E+02          4.2563344912E+02          3.6100102636E+01          
2021-09-30                02:25:17.674              272.05923234              6529.421576               273.05923234              1632961517.674            0                         963                       1.3999902550E+02          4.4999595642E+01          3.5375000000E+01          4.5246696472E+01          4.4999137878E+01          4.6000000000E+01          0.0000000000E+00          2.9439071452E+04          1.3000000000E+01          3.2593315810E-01          3.1365416062E-01          3.1034938987E-01          3.0757259984E-01          3.4018744118E-01          3.2727202026E-01          3.2385906416E-01          3.2097922160E-01          4.3796304956E+02          1.9551220832E+00          2.0168018486E+00          2.4103056071E+00          3.5724490907E+01          0.0000000000E+00          7.0382379263E-01          6.7633284991E+01          2.6324044758E+00          1.3746213663E+02          4.2563344912E+02          3.6100102636E+01          
2021-09-30                02:25:18.848              272.05924593              6529.421902               273.05924593              1632961518.848            0                         963                       1.4000038879E+02          4.4999595642E+01          3.5375000000E+01          4.5246696472E+01          4.4999137878E+01          4.7000000000E+01          0.0000000000E+00          2.9439835233E+04          1.3000000000E+01          3.1574488125E-01          3.1434236185E-01          3.1031771692E-01          3.0767253482E-01          3.2954123112E-01          3.2798891663E-01          3.2382387240E-01          3.2108328188E-01          4.1515145124E+02          1.9554381779E+00          2.0170801157E+00          2.4084903134E+00          3.5179563062E+01          0.0000000000E+00          6.6118207708E-01          6.7633284991E+01          2.6826969139E+00          1.3746213663E+02          4.2563344912E+02          3.6100102636E+01          
2021-09-30                02:25:19.717              272.05925600              6529.422144               273.05925600              1632961519.718            0                         963                       1.4000038879E+02          4.4999595642E+01          3.5375000000E+01          4.5246696472E+01          4.4999137878E+01          4.7000000000E+01          0.0000000000E+00          2.9439835233E+04          1.3000000000E+01          3.1575781190E-01          3.1535342766E-01          3.1040244837E-01          3.0769173215E-01          3.2954675890E-01          3.2904301650E-01          3.2391156993E-01          3.2110260903E-01          4.1514908959E+02          1.9556724821E+00          2.0172863838E+00          2.4071451958E+00          3.4775690341E+01          0.0000000000E+00          6.6118207708E-01          6.7633284991E+01          2.6826969139E+00          1.3746213663E+02          4.2563344912E+02          3.6100102636E+01          
2021-09-30                02:25:20.286              272.05926257              6529.422302               273.05926257              1632961520.286            0                         963                       1.3999909973E+02          4.4999626160E+01          3.5375000000E+01          4.5246665955E+01          4.4999137878E+01          2.5000000000E+01          0.0000000000E+00          2.9439662109E+04          1.3000000000E+01          3.3847939471E-01          3.1743053289E-01          3.1078706408E-01          3.0777725343E-01          3.5325869187E-01          3.3121024817E-01          3.2431358529E-01          3.2119193149E-01          4.2982383216E+02          1.9558256336E+00          2.0174212351E+00          2.4062670852E+00          3.4511860698E+01          0.0000000000E+00          6.6118207708E-01          6.7633284991E+01          2.6826969139E+00          1.3746213663E+02          4.2598252107E+02          3.6100102636E+01          
2021-09-30                02:25:21.460              272.05927617              6529.422628               273.05927617              1632961521.461            0                         963                       1.3999233277E+02          4.4999626160E+01          3.5375000000E+01          4.5246665955E+01          4.4999137878E+01          4.7000000000E+01          0.0000000000E+00          2.9434501007E+04          1.3000000000E+01          3.8548277013E-01          3.2212600095E-01          3.1198786903E-01          3.0787134855E-01          4.0230838735E-01          3.3610787914E-01          3.2556461646E-01          3.2128997135E-01          4.6018093208E+02          1.9558290882E+00          2.0173769641E+00          2.4044506835E+00          3.3966088809E+01          0.0000000000E+00          8.0309255827E-01          6.7633284991E+01          2.7893919662E+00          1.3746213663E+02          4.2598252107E+02          3.6100102636E+01          
2021-09-30                02:25:22.292              272.05928579              6529.422859               273.05928579              1632961522.292            0                         963                       1.3999233277E+02          4.4999626160E+01          3.5375000000E+01          4.5246665955E+01          4.4999137878E+01          4.7000000000E+01          0.0000000000E+00          2.9434501007E+04          1.3000000000E+01          3.8549516633E-01          3.2383868110E-01          3.1340520706E-01          3.0784718352E-01          4.0231202891E-01          3.3789718049E-01          3.2704296184E-01          3.2126467986E-01          4.6017868907E+02          1.9558312674E+00          2.0173453842E+00          2.4031661152E+00          3.3580322467E+01          0.0000000000E+00          8.0309255827E-01          6.7633284991E+01          2.7893919662E+00          1.3746213663E+02          4.2598252107E+02          3.6100102636E+01          
2021-09-30                02:25:22.904              272.05929287              6529.423029               273.05929287              1632961522.904            0                         963                       1.3999030116E+02          4.4999626160E+01          3.5375000000E+01          4.5246665955E+01          4.4999137878E+01          2.0000000000E+00          0.0000000000E+00          2.9424810360E+04          1.3000000000E+01          3.4148598813E-01          3.2490190938E-01          3.1378987529E-01          3.0794062464E-01          3.5637108271E-01          3.3900629404E-01          3.2744471692E-01          3.2136219765E-01          4.7808642746E+02          1.9558325223E+00          2.0173217663E+00          2.4022200700E+00          3.3296514409E+01          0.0000000000E+00          8.0309255827E-01          6.7633284991E+01          2.7893919662E+00          1.3697182228E+02          4.2598252107E+02          3.3316651526E+01          
2021-09-30                02:25:23.727              272.05930241              6529.423258               273.05930241              1632961523.728            0                         963                       1.4000084972E+02          4.4999626160E+01          3.5375000000E+01          4.5246665955E+01          4.4999137878E+01          4.6000000000E+01          0.0000000000E+00          2.9427814941E+04          1.3000000000E+01          2.8220922423E-01          3.2436309365E-01          3.1451118885E-01          3.0775926865E-01          2.9449551881E-01          3.3844347880E-01          3.2819662125E-01          3.2117306706E-01          5.0220013427E+02          1.9558343672E+00          2.0172933735E+00          2.4010695579E+00          3.3364959312E+01          0.0000000000E+00          8.0309255827E-01          6.7847850509E+01          2.7893919662E+00          1.3697182228E+02          4.2598252107E+02          3.3316651526E+01          
2021-09-30                02:25:24.881              272.05931575              6529.423578               273.05931575              1632961524.881            0                         963                       1.4000278175E+02          4.4999663254E+01          3.5375000000E+01          4.5246665955E+01          4.4999193519E+01          4.7000000000E+01          0.0000000000E+00          2.9429398674E+04          1.3000000000E+01          1.9926463728E-01          3.2097803268E-01          3.1470710250E-01          3.0727156373E-01          2.0791880954E-01          3.3490885729E-01          3.2839872609E-01          3.2066470436E-01          5.3594176578E+02          1.9558369686E+00          2.0172537068E+00          2.3994612370E+00          3.3460732543E+01          0.0000000000E+00          4.3917805781E-01          6.7847850509E+01          3.0452426199E+00          1.3697182228E+02          4.2598252107E+02          3.3316651526E+01          
